isbn13,authors,categories,thumbnail,description,published_year,average_rating,title_subtitle,tagged_desc,anger,disgust,fear,joy,neutral,sadness,surprise
9781589802438,Terry Breverton,History,http://books.google.com/books/content?id=c5CongEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"We hear the terms steer clear of, hit the deck, don't rock the boat, and to harbor a grudge and give little thought to their origin. Left together on ships for months, and often for years, pirate crews developed expressions that made their way into common usage. Terms for things related to life at sea became idioms used by land lubbers, a term derived from the holes in the platforms surrounding the mast that allowed sailors to avoid climbing the rigging around the platforms. A lubber was someone who was very clumsy, so a land lubber is someone who knows nothing about sailing and rigging.Centuries ago, men wore wigs of length denoting their wealth and importance. Soon, many naval captains, including Sir Henry Morgan and Captain Chaloner Ogle, who killed Black Bart Roberts, began to adopt the style. A law was passed in England declaring that only nobility, judges, and bishops could wear full-length wigs and so was born the term bigwig .Reading through these words and phrases is an abbreviated trip through history, with lists of major naval mutinies, a summary of the slave trade, and even jokes. This dictionary is written to be entertaining as well as informative, to give a flavor of the interesting times from the fifteenth to the eighteenth centuries when pirates controlled many sealanes. It also contains a treasure trove of factual information about life aboard the ship, important pirate haunts, and technical terms.",2004.0,3.69,The Pirate Dictionary,"9781589802438 We hear the terms steer clear of, hit the deck, don't rock the boat, and to harbor a grudge and give little thought to their origin. Left together on ships for months, and often for years, pirate crews developed expressions that made their way into common usage. Terms for things related to life at sea became idioms used by land lubbers, a term derived from the holes in the platforms surrounding the mast that allowed sailors to avoid climbing the rigging around the platforms. A lubber was someone who was very clumsy, so a land lubber is someone who knows nothing about sailing and rigging.Centuries ago, men wore wigs of length denoting their wealth and importance. Soon, many naval captains, including Sir Henry Morgan and Captain Chaloner Ogle, who killed Black Bart Roberts, began to adopt the style. A law was passed in England declaring that only nobility, judges, and bishops could wear full-length wigs and so was born the term bigwig .Reading through these words and phrases is an abbreviated trip through history, with lists of major naval mutinies, a summary of the slave trade, and even jokes. This dictionary is written to be entertaining as well as informative, to give a flavor of the interesting times from the fifteenth to the eighteenth centuries when pirates controlled many sealanes. It also contains a treasure trove of factual information about life aboard the ship, important pirate haunts, and technical terms.",0.9450420141220093,0.36933213472366333,0.2267528474330902,0.54173344373703,0.9549422264099121,0.11169012635946274,0.07876547425985336
9780452287068,Toni Morrison,Fiction,http://books.google.com/books/content?id=-f5TPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"To commemorate Morrison's winning the Nobel Prize for Literature, Knopf here republishes her full canon of novels. This edition of ""The Bluest Eye"" (1970) contains a new afterword by the author.",2005.0,4.01,The Bluest Eye,"9780452287068 To commemorate Morrison's winning the Nobel Prize for Literature, Knopf here republishes her full canon of novels. This edition of ""The Bluest Eye"" (1970) contains a new afterword by the author.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.34872105717658997,0.8609417080879211,0.11169012635946274,0.07876547425985336
9780140320435,Roald Dahl,Adventure stories,http://books.google.com/books/content?id=BmE7b_S91roC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Mr. Willy Wonka might be a genius with chocolate, but Charlie and his family don't trust his flying skills one bit. And right now, he's at the helm of a giant glass elevator that's picking up speed and hurtling through space with Charlie and the entire Bucket family stuck inside! Roald Dahl's uproarious sequel to ""Charlie and the Chocolate Factory"" is certain to delight and entertain a new generation of readers. ""From the Hardcover edition.""",1986.0,3.66,Charlie and the Great Glass Elevator,"9780140320435 Mr. Willy Wonka might be a genius with chocolate, but Charlie and his family don't trust his flying skills one bit. And right now, he's at the helm of a giant glass elevator that's picking up speed and hurtling through space with Charlie and the entire Bucket family stuck inside! Roald Dahl's uproarious sequel to ""Charlie and the Chocolate Factory"" is certain to delight and entertain a new generation of readers. ""From the Hardcover edition.""",0.02980191260576248,0.031057113781571388,0.12591849267482758,0.9592821598052979,0.897749125957489,0.03045530803501606,0.11769429594278336
9780932440556,David Young,Poetry,http://books.google.com/books/content?id=2xmCAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The selections from these five poets constitute some of the greatest lyric poetry ever written. Each poet is introduced by the translator, David Young, and represented by a selection that spans the poet's development and career.",1990.0,4.31,Five Tʻang poets,"9780932440556 The selections from these five poets constitute some of the greatest lyric poetry ever written. Each poet is introduced by the translator, David Young, and represented by a selection that spans the poet's development and career.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.3228887915611267,0.6973424553871155,0.11169012635946274,0.11714805662631989
9780375711169,Mark Stevens;Annalyn Swan,Biography & Autobiography,http://books.google.com/books/content?id=4D2FDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Traces the career of abstract expressionist Willem de Kooning, discussing his personal life with wife Elaine Fried, and his battle with alcoholism and Alzheimer's disease. Winner of the Pulitzer Prize, National Book Critics Circle Award, & Los Angeles Times Book Prize for Biography. Reprint. 35,000 first printing.",2006.0,4.11,De Kooning:An American Master,"9780375711169 Traces the career of abstract expressionist Willem de Kooning, discussing his personal life with wife Elaine Fried, and his battle with alcoholism and Alzheimer's disease. Winner of the Pulitzer Prize, National Book Critics Circle Award, & Los Angeles Times Book Prize for Biography. Reprint. 35,000 first printing.",0.06413356214761734,0.1040065810084343,0.07141883671283722,0.553887128829956,0.9503573775291443,0.6549341678619385,0.38342049717903137
9780061131622,Julie Andrews Edwards,Juvenile Fiction,http://books.google.com/books/content?id=5dNj_S2nFZQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Mandy, a ten-year-old orphan, dreams of a place to call her own. Escaping over the orphanage wall to explore the outside world, Mandy discovers a tiny deserted cottage in the woods. All through the spring, summer, and fall, Mandy works to make it truly hers. Sometimes she ""borrows"" things she needs from the orphanage. Sometimes, to guard her secret, she even lies. Then, one stormy night at the cottage, Mandy gets sick, and no one knows how to find her—except a special friend she didn't know she had. This new edition of a classic novel features beautiful black-and-white illustrations that capture the magic of finding a home.",2006.0,4.24,Mandy,"9780061131622 Mandy, a ten-year-old orphan, dreams of a place to call her own. Escaping over the orphanage wall to explore the outside world, Mandy discovers a tiny deserted cottage in the woods. All through the spring, summer, and fall, Mandy works to make it truly hers. Sometimes she ""borrows"" things she needs from the orphanage. Sometimes, to guard her secret, she even lies. Then, one stormy night at the cottage, Mandy gets sick, and no one knows how to find her—except a special friend she didn't know she had. This new edition of a classic novel features beautiful black-and-white illustrations that capture the magic of finding a home.",0.32776522636413574,0.5863918662071228,0.7376060485839844,0.41992875933647156,0.9194989204406738,0.2141145020723343,0.10688551515340805
9780761929949,Katherine Beckett;Theodore Sasson,Political Science,http://books.google.com/books/content?id=GWM5DQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Examining the role of crime in American politics and culture, The Politics of Injustice, Second Edition provides a better understanding of the nature of crime and punishment in America, as well as the cultural and political contexts in which they occur. Updated throughout, this book will be of interest to students in all areas of Criminology especially those involved in critical issues in Criminal Justice.",2000.0,3.76,The Politics of Injustice:Crime and Punishment in America,"9780761929949 Examining the role of crime in American politics and culture, The Politics of Injustice, Second Edition provides a better understanding of the nature of crime and punishment in America, as well as the cultural and political contexts in which they occur. Updated throughout, this book will be of interest to students in all areas of Criminology especially those involved in critical issues in Criminal Justice.",0.0821080207824707,0.15309251844882965,0.05136275663971901,0.04056438058614731,0.9213076233863831,0.11169012635946274,0.07876547425985336
9780684848150,Don DeLillo,Fiction,http://books.google.com/books/content?id=m0oRCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A work combining fiction and history in a collaboration that encompasses fifty years gives readers a glimpse into the realities upon which America's modern culture is based and explores the complex relationship between ""waste analyst"" Nick Shay and artist Klara Sax",1998.0,3.92,Underworld:A Novel,"9780684848150 A work combining fiction and history in a collaboration that encompasses fifty years gives readers a glimpse into the realities upon which America's modern culture is based and explores the complex relationship between ""waste analyst"" Nick Shay and artist Klara Sax",0.0063826534897089005,0.01055391039699316,0.006047399714589119,0.09116309881210327,0.8497752547264099,0.0044572362676262856,0.03162045031785965
9780747573647,Donna Tartt,Brothers,http://books.google.com/books/content?id=2ojFwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Twelve-year-old Harriet is doing her best to grow up, which is not easy as her mother is permanently on medication, her father has silently moved to another city, and her serene sister rarely notices anything. All of them are still suffering from the shocking and mysterious death of her brother Robin twelve years earlier, and it seems to Harriet that the family may never recover. So, inspired by Captain Scott, Houdini, and Robert Louis Stevenson, she sets out with her only friend Hely to find Robin's murderer and punish him. But what starts out as a child's game soon becomes a dark and dangerous journey into the menacing underworld of a small Mississippi town.",2005.0,3.45,The Little Friend,"9780747573647 Twelve-year-old Harriet is doing her best to grow up, which is not easy as her mother is permanently on medication, her father has silently moved to another city, and her serene sister rarely notices anything. All of them are still suffering from the shocking and mysterious death of her brother Robin twelve years earlier, and it seems to Harriet that the family may never recover. So, inspired by Captain Scott, Houdini, and Robert Louis Stevenson, she sets out with her only friend Hely to find Robin's murderer and punish him. But what starts out as a child's game soon becomes a dark and dangerous journey into the menacing underworld of a small Mississippi town.",0.7991264462471008,0.1040065810084343,0.9627231359481812,0.7055090665817261,0.5494771003723145,0.14672569930553436,0.18108868598937988
9780099339212,Ernest Hemingway,Fiction,http://books.google.com/books/content?id=61BQ5JD_NCEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""From Ernest Hemingway's Preface- 'There are many kinds of stories in this book. I hope you will find some that you like- In going where you have to go, and doing what you have to do, and seeing what you have to see, you dull and blunt the instrument you write with. But I would rather have it bent and dulled and know I had to put it on the grindstone and hammer it into shape and put a whetstone to it, and know that I had something to write about, than to have it bright and shining, and nothing to say, or smooth and well-oiled in the closet, but unused.' A collection of Hemingway's first forty-nine short stories, featuring a brief introduction by the author and lesser known as well as familiar tales, including 'Up in Michigan', 'Fifty Grand', and 'The Light of the World', and the Snows of Kilimanjaro, Winner Take Nothing'and Men Without Womencollections.""",1993.0,3.99,The First Forty-nine Stories,"9780099339212 ""From Ernest Hemingway's Preface- 'There are many kinds of stories in this book. I hope you will find some that you like- In going where you have to go, and doing what you have to do, and seeing what you have to see, you dull and blunt the instrument you write with. But I would rather have it bent and dulled and know I had to put it on the grindstone and hammer it into shape and put a whetstone to it, and know that I had something to write about, than to have it bright and shining, and nothing to say, or smooth and well-oiled in the closet, but unused.' A collection of Hemingway's first forty-nine short stories, featuring a brief introduction by the author and lesser known as well as familiar tales, including 'Up in Michigan', 'Fifty Grand', and 'The Light of the World', and the Snows of Kilimanjaro, Winner Take Nothing'and Men Without Womencollections.""",0.27691006660461426,0.14347201585769653,0.08046192675828934,0.24712535738945007,0.8477742075920105,0.4794624447822571,0.20707963407039642
9781930901353,Keith Donohue,Biography & Autobiography,http://books.google.com/books/content?id=baEJAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The most full length critical and biographical studies of Flann O'Brien(the nom de plume of Brian O' Nolan an otherwise inoffensive Irish public servant) tend to push asid e the leviathan of Cruiskeen Lawn, a commodious, encyclopedic work of some two million words and focus instead on his novels in English. Dr. Donohue in this important new study considers all of O'Nolan's work including college writings, letters to the editor(raised to a form of national genius by F O'B.) and works in Irish. It draws upon the research and biographical material of Anthony Cronin's No Laughing Matter, along with new research and criticism and takes issue with some of the conclusions reached in Keith Hopper's A Portrait of a Postmodernist. By tracing O'Nolan's development as an artist over time, this new study uncovers the relentless anatomist and post modernist in Flann O'Brien, a man of genius dissecting and exposing life and custom in mid 20th century Dublin. O'Nolan's views on the arts and the novel are carefully discussed along with his relation to the literary Ireland of the deValera years.",2002.0,5.0,The Irish Anatomist:A Study of Flann O'Brien,"9781930901353 The most full length critical and biographical studies of Flann O'Brien(the nom de plume of Brian O' Nolan an otherwise inoffensive Irish public servant) tend to push asid e the leviathan of Cruiskeen Lawn, a commodious, encyclopedic work of some two million words and focus instead on his novels in English. Dr. Donohue in this important new study considers all of O'Nolan's work including college writings, letters to the editor(raised to a form of national genius by F O'B.) and works in Irish. It draws upon the research and biographical material of Anthony Cronin's No Laughing Matter, along with new research and criticism and takes issue with some of the conclusions reached in Keith Hopper's A Portrait of a Postmodernist. By tracing O'Nolan's development as an artist over time, this new study uncovers the relentless anatomist and post modernist in Flann O'Brien, a man of genius dissecting and exposing life and custom in mid 20th century Dublin. O'Nolan's views on the arts and the novel are carefully discussed along with his relation to the literary Ireland of the deValera years.",0.5922377705574036,0.3477959930896759,0.06917443126440048,0.14131467044353485,0.902738094329834,0.11169012635946274,0.23538269102573395
9780226321325,Herman Melville,Fiction,http://books.google.com/books/content?id=LMC-GqItKwkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Definitive text of Billy Budd, Sailor, is presented with extensive notes and commentary enabling the reader to trace the genesis and growth of Melville's masterpiece",1962.0,3.11,"Billy Budd, Sailor","9780226321325 Definitive text of Billy Budd, Sailor, is presented with extensive notes and commentary enabling the reader to trace the genesis and growth of Melville's masterpiece",0.017967138439416885,0.128716841340065,0.00560631463304162,0.019209561869502068,0.8157244920730591,0.0037966088857501745,0.008979021571576595
9780723247791,Beatrix Potter,Juvenile Nonfiction,http://books.google.com/books/content?id=D2uQtkxjD9UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This original, authorised version has been lovingly recreated electronically for the first time, with reproductions of Potter's unmistakeable artwork optimised for use on colour devices such as the iPad. When the cupboard is bare at the Flopsy Bunny's burrow, the family all have to go in search of food. They soon find some old lettuces on Mr McGregor's rubbish heap, but who can imagine the horrors that await them as they enjoy a nap after lunch! Peter Rabbit and Benjamin Bunny are two of Beatrix Potter's most popular characters and they are brought together in this exciting tale of danger and friendship. The Tale of The Flopsy Bunnies is number ten in Beatrix Potter's series of 23 little books, the titles of which are as follows: 1 The Tale of Peter Rabbit 2 The Tale of Squirrel Nutkin 3 The Tailor of Gloucester 4 The Tale of Benjamin Bunny 5 The Tale of Two Bad Mice 6 The Tale of Mrs. Tiggy-Winkle 7 The Tale of Mr. Jeremy Fisher 8 The Tale of Tom Kitten 9 The Tale of Jemima Puddle-Duck 10 The Tale of the Flopsy Bunnies 11 The Tale of Mrs. Tittlemouse 12 The Tale of Timmy Tiptoes 13 The Tale of Johnny Town-Mouse 14 The Tale of Mr. Tod 15 The Tale of Pigling Bland 16 The Tale of Samuel Whiskers 17 The Tale of The Pie and the Patty-Pan 18 The Tale of Ginger and Pickles 19 The Tale of Little Pig Robinson 20 The Story of a Fierce Bad Rabbit 21 The Story of Miss Moppet 22 Appley Dapply's Nursery Rhymes 23 Cecily Parsley's Nursery Rhymes",2010.0,4.19,The Tale of The Flopsy Bunnies,"9780723247791 This original, authorised version has been lovingly recreated electronically for the first time, with reproductions of Potter's unmistakeable artwork optimised for use on colour devices such as the iPad. When the cupboard is bare at the Flopsy Bunny's burrow, the family all have to go in search of food. They soon find some old lettuces on Mr McGregor's rubbish heap, but who can imagine the horrors that await them as they enjoy a nap after lunch! Peter Rabbit and Benjamin Bunny are two of Beatrix Potter's most popular characters and they are brought together in this exciting tale of danger and friendship. The Tale of The Flopsy Bunnies is number ten in Beatrix Potter's series of 23 little books, the titles of which are as follows: 1 The Tale of Peter Rabbit 2 The Tale of Squirrel Nutkin 3 The Tailor of Gloucester 4 The Tale of Benjamin Bunny 5 The Tale of Two Bad Mice 6 The Tale of Mrs. Tiggy-Winkle 7 The Tale of Mr. Jeremy Fisher 8 The Tale of Tom Kitten 9 The Tale of Jemima Puddle-Duck 10 The Tale of the Flopsy Bunnies 11 The Tale of Mrs. Tittlemouse 12 The Tale of Timmy Tiptoes 13 The Tale of Johnny Town-Mouse 14 The Tale of Mr. Tod 15 The Tale of Pigling Bland 16 The Tale of Samuel Whiskers 17 The Tale of The Pie and the Patty-Pan 18 The Tale of Ginger and Pickles 19 The Tale of Little Pig Robinson 20 The Story of a Fierce Bad Rabbit 21 The Story of Miss Moppet 22 Appley Dapply's Nursery Rhymes 23 Cecily Parsley's Nursery Rhymes",0.060544710606336594,0.37298402190208435,0.7936080098152161,0.30728235840797424,0.9015050530433655,0.1371132880449295,0.10352591425180435
9781580624596,Sun-tzu;Gerald A. Michaelson,Business & Economics,http://books.google.com/books/content?id=eUNB27RRRuQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Learn the strategic rules of Sun Tzu and how to incorporate them into your management style. In this translation of The Art of War readers will benefit from the interpretations from other translators and strategist, as well as the 50 strategic rules, including: How to look for strategic turns to meet the competition How to attain strategic superiority and crush the competition How to plan surprise and stay ahead of the game And more timeless wisdom that will allow you to compete and win in the dynamic business environment! Business managers around the world have tapped into this ancient wisdom; it is time to master The Art of War for Managers for the existence and growth of your business!",2001.0,3.8,Sun Tzu:The Art of War for Managers; 50 Strategic Rules,"9781580624596 Learn the strategic rules of Sun Tzu and how to incorporate them into your management style. In this translation of The Art of War readers will benefit from the interpretations from other translators and strategist, as well as the 50 strategic rules, including: How to look for strategic turns to meet the competition How to attain strategic superiority and crush the competition How to plan surprise and stay ahead of the game And more timeless wisdom that will allow you to compete and win in the dynamic business environment! Business managers around the world have tapped into this ancient wisdom; it is time to master The Art of War for Managers for the existence and growth of your business!",0.04351797327399254,0.006009747739881277,0.011976636946201324,0.14519262313842773,0.9584099054336548,0.005624684039503336,0.5471144318580627
9780312266059,Pauline Reage,Photography,http://books.google.com/books/content?id=TOikAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""...I was convinced that Story of O was going to revolutionize the book trade, that I would sell hundreds of thousands of copies across the world, and that moral attitudes would change overnight. The audacity of this novel seemed to me to be liberating rather than provocative. I perceived the promise of a new freedom. And I expected to cause a shock.""--Jean-Jacques Pauvert, from the Introduction When Story of O was first published in 1954 in Paris by Jean-Jacques Pauvert, it narrowly escaped censorship by the Department of the Interior and eventually became the most widely translated French novel in the world. It describes in cool, elegant language the experiences of a young woman as she willingly enters a dark maze of perverse sexual practices within a clandestine amoral society. Revelling in pure fantasy, its theme is total submission through love to excesses of sadism and masochism, and the bond of ""ownership."" Now Doris Kloster, a photographer specializing in issues of women's sexuality and power, has realized a long-standing dream. She has created a photographic representation of one of the most famous and controversial erotic novels ever published. The result is another sensation. The Illustrated Story of O presents over 50 superb images which mirror perfectly the intense eroticism of the novel. Shooting entirely in Paris and its environs, Doris Kloster has succeeded in matching characters, locations, costumes and props to the original descriptions. And each magnificent color photograph is accompanied by a short extract from the novel. In addition, there is a Preface from Doris Kloster herself and an Introduction from Jean-Jacques Pauvert, the original publisher of the novel. The Illustrated Story of O presents a rich visual feast that will delight fans of Doris Kloster's work, and appeal strongly to connoisseurs of the darker excesses of sexuality. It is destined to become a classic collector's edition.",2001.0,4.0,The Illustrated Story Of O,"9780312266059 ""...I was convinced that Story of O was going to revolutionize the book trade, that I would sell hundreds of thousands of copies across the world, and that moral attitudes would change overnight. The audacity of this novel seemed to me to be liberating rather than provocative. I perceived the promise of a new freedom. And I expected to cause a shock.""--Jean-Jacques Pauvert, from the Introduction When Story of O was first published in 1954 in Paris by Jean-Jacques Pauvert, it narrowly escaped censorship by the Department of the Interior and eventually became the most widely translated French novel in the world. It describes in cool, elegant language the experiences of a young woman as she willingly enters a dark maze of perverse sexual practices within a clandestine amoral society. Revelling in pure fantasy, its theme is total submission through love to excesses of sadism and masochism, and the bond of ""ownership."" Now Doris Kloster, a photographer specializing in issues of women's sexuality and power, has realized a long-standing dream. She has created a photographic representation of one of the most famous and controversial erotic novels ever published. The result is another sensation. The Illustrated Story of O presents over 50 superb images which mirror perfectly the intense eroticism of the novel. Shooting entirely in Paris and its environs, Doris Kloster has succeeded in matching characters, locations, costumes and props to the original descriptions. And each magnificent color photograph is accompanied by a short extract from the novel. In addition, there is a Preface from Doris Kloster herself and an Introduction from Jean-Jacques Pauvert, the original publisher of the novel. The Illustrated Story of O presents a rich visual feast that will delight fans of Doris Kloster's work, and appeal strongly to connoisseurs of the darker excesses of sexuality. It is destined to become a classic collector's edition.",0.06413356214761734,0.9148792028427124,0.09317998588085175,0.9698107838630676,0.9310290217399597,0.6643908619880676,0.9310745000839233
9780553374599,Iain Banks,Fiction,http://books.google.com/books/content?id=-38GAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Living the last of his eight lives, Count Alandre Sessine VII races against time to defuse a lethal conspiracy on its way to Earth, while a betrayer is fast on his heels. Original.",1995.0,3.82,Feersum Endjinn,"9780553374599 Living the last of his eight lives, Count Alandre Sessine VII races against time to defuse a lethal conspiracy on its way to Earth, while a betrayer is fast on his heels. Original.",0.440410315990448,0.3126786947250366,0.06825126707553864,0.04056438058614731,0.9368456602096558,0.11169012635946274,0.07876547425985336
9780395809990,John Milton,Literary Collections,http://books.google.com/books/content?id=LBZbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Students and scholars will rejoice that the famed works of John Milton (1608-1974) now join those of Chaucer and Shakespeare in the definitive, one-volume Riverside series. Milton's early poetry is here and his important prose, but pride of place is given to his epics, PARADISE LOST and PARADISE REGAINED as well as his final masterpiece, the dramatic SAMSON AGONISTES.",1998.0,4.26,The Riverside Milton,"9780395809990 Students and scholars will rejoice that the famed works of John Milton (1608-1974) now join those of Chaucer and Shakespeare in the definitive, one-volume Riverside series. Milton's early poetry is here and his important prose, but pride of place is given to his epics, PARADISE LOST and PARADISE REGAINED as well as his final masterpiece, the dramatic SAMSON AGONISTES.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.9236173033714294,0.644504189491272,0.11169012635946274,0.07876547425985336
9780393311037,Stephen Jay Gould,Nature,http://books.google.com/books/content?id=EPh9jD0XwR4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A collection of essays answers questions about key scientific concepts, focusing, in particular, on Darwin's theory of evolution, natural selection, and its impact on biology, natural history, and modern science",1994.0,4.1,Hen's Teeth and Horse's Toes,"9780393311037 A collection of essays answers questions about key scientific concepts, focusing, in particular, on Darwin's theory of evolution, natural selection, and its impact on biology, natural history, and modern science",0.008163264021277428,0.01308649592101574,0.002471508225426078,0.08764933794736862,0.8500531315803528,0.005365068558603525,0.03321124240756035
9780486445632,G. W. F. Hegel;S. W. Dyde,Philosophy,http://books.google.com/books/content?id=KMAsAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"In this 1821 classic, Hegel applies his most important concept — the dialectics — to law, rights, morality, the family, economics, and the state. The philosopher defines universal right as the synthesis between the thesis of an individual acting in accordance with the law and the occasional conflict of an antithetical desire to follow private convictions.",2005.0,3.86,Philosophy of Right,"9780486445632 In this 1821 classic, Hegel applies his most important concept — the dialectics — to law, rights, morality, the family, economics, and the state. The philosopher defines universal right as the synthesis between the thesis of an individual acting in accordance with the law and the occasional conflict of an antithetical desire to follow private convictions.",0.15871471166610718,0.17871852219104767,0.05136275663971901,0.04056438058614731,0.7244337797164917,0.11169012635946274,0.07876547425985336
9780312426118,Anonymous,Biography & Autobiography,http://books.google.com/books/content?id=HcrzDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A wartime journal by a reporter and editor living through the Russian occupation of Berlin includes her observations of resident survival in the face of starvation, no water, and freezing conditions; the mass rapes endured by the city's women; and the corruption of Berlin citizens by their Russian occupiers. Reprint. 35,000 first printing.",2006.0,4.32,A Woman in Berlin:Eight Weeks in the Conquered City: A Diary,"9780312426118 A wartime journal by a reporter and editor living through the Russian occupation of Berlin includes her observations of resident survival in the face of starvation, no water, and freezing conditions; the mass rapes endured by the city's women; and the corruption of Berlin citizens by their Russian occupiers. Reprint. 35,000 first printing.",0.06413356214761734,0.9431396722793579,0.05136275663971901,0.04056438058614731,0.9503573775291443,0.11169012635946274,0.38342049717903137
9780806128948,Ovid,Drama,http://books.google.com/books/content?id=9CUGvAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Ovid's Metamorphosesis a weaving-together of classical myths, extending in time from the creation of the world to the death of Julius Caesar. This volume provides the Latin text of the first five books of the poem and the most detailed commentary available in English of these books.",1997.0,4.25,Ovid's Metamorphoses,"9780806128948 Ovid's Metamorphosesis a weaving-together of classical myths, extending in time from the creation of the world to the death of Julius Caesar. This volume provides the Latin text of the first five books of the poem and the most detailed commentary available in English of these books.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.051172591745853424,0.9234947562217712,0.11169012635946274,0.09810495376586914
9780689707490,Judi Barrett,Juvenile Fiction,http://books.google.com/books/content?id=fQU6UrNfe4MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The beloved, bestselling tale of edible weather is brought to life! If food dropped like rain from the sky, wouldn't it be marvelous! Or would it? It could, after all, be messy. And you'd have no choice. What if you didn't like what fell? Or what if too much came? Have you ever thought of what it might be like to be squashed flat by a pancake?",1982.0,4.16,Cloudy With a Chance of Meatballs,"9780689707490 The beloved, bestselling tale of edible weather is brought to life! If food dropped like rain from the sky, wouldn't it be marvelous! Or would it? It could, after all, be messy. And you'd have no choice. What if you didn't like what fell? Or what if too much came? Have you ever thought of what it might be like to be squashed flat by a pancake?",0.5106835961341858,0.27808913588523865,0.1708735227584839,0.2573779225349426,0.5031885504722595,0.06131396442651749,0.16581442952156067
9781594481932,Nick Hornby,Fiction,http://books.google.com/books/content?id=2s3RBNZkZT4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Meeting on New Year's Eve on the roof of Topper's House, a London destination infamous as a last stop for suicidal people, a television talk-show host, a musician, a teenage girl, and a mother share the stories about their circumstances and decisions. By the author of How to Be Good. Reader's Guide available. Reprint. 500,000 first printing.",2006.0,3.42,A Long Way Down,"9781594481932 Meeting on New Year's Eve on the roof of Topper's House, a London destination infamous as a last stop for suicidal people, a television talk-show host, a musician, a teenage girl, and a mother share the stories about their circumstances and decisions. By the author of How to Be Good. Reader's Guide available. Reprint. 500,000 first printing.",0.06413356214761734,0.1040065810084343,0.7319667339324951,0.16487613320350647,0.9503573775291443,0.11169012635946274,0.253551721572876
9781400047864,Rosalind Miles,Fiction,http://books.google.com/books/content?id=DPzVBAQDoHwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the first volume of a trilogy chronicling the lives of star-crossed Celtic lovers Tristan and Isolde, Isolde, a gifted healer and princess destined to inherit the Irish throne from her mother, falls in love with Tristan, nephew of the King of Cornwall, who is embroiled in a war with the Irish queen. Reprint. 35,000 first printing.",2003.0,3.65,"Isolde, Queen of the Western Isle:The First of the Tristan and Isolde Novels","9781400047864 In the first volume of a trilogy chronicling the lives of star-crossed Celtic lovers Tristan and Isolde, Isolde, a gifted healer and princess destined to inherit the Irish throne from her mother, falls in love with Tristan, nephew of the King of Cornwall, who is embroiled in a war with the Irish queen. Reprint. 35,000 first printing.",0.06413356214761734,0.15222947299480438,0.05136275663971901,0.5928527116775513,0.9503573775291443,0.11169012635946274,0.38342049717903137
